GISJOIN,YEAR,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,CDA,SLDU18A,SLDL18A,VTDA,VTDI,SDELMA,SDSECA,SDUNIA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,U7B001,U7B002,U7B003,U7B004,U7B005,U7B006,U7B007,U7B008,U7B009,U7B010,U7B011,U7B012,U7B013,U7B014,U7B015,U7B016,U7B017,U7B018,U7B019,U7B020,U7B021,U7B022,U7B023,U7B024,U7B025,U7B026,U7B027,U7B028,U7B029,U7B030,U7B031,U7B032,U7B033,U7B034,U7B035,U7B036,U7B037,U7B038,U7B039,U7B040,U7B041,U7B042,U7B043,U7B044,U7B045,U7B046,U7B047,U7B048,U7B049,U7B050,U7B051,U7B052,U7B053,U7B054,U7B055,U7B056,U7B057,U7B058,U7B059,U7B060,U7B061,U7B062,U7B063,U7B064,U7B065,U7B066,U7B067,U7B068,U7B069,U7B070,U7B071
"G72011107304001","2020","1500000US721117304001","721117304001","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"730400","1",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"1242069","1742","1","Block Group 1","S","+18.0609563","-066.7258629","BG",2020,1113,452,109,0,1,0,551,907,789,10,0,2,2,670,7,0,0,82,0,0,15,0,1,0,24,3,1,0,15,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011107307001","2020","1500000US721117307001","721117307001","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"730700","1",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"732280","0","1","Block Group 1","S","+18.0496947","-066.7002912","BG",826,335,120,25,1,0,0,189,491,455,0,2,1,0,403,3,0,0,46,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011107307002","2020","1500000US721117307002","721117307002","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"730700","2",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"19486082","15099","2","Block Group 2","S","+18.0381306","-066.7066164","BG",1377,765,325,63,4,3,1,369,612,544,7,2,0,0,485,0,0,0,44,0,0,5,0,0,1,40,8,0,0,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011107307003","2020","1500000US721117307003","721117307003","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"730700","3",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"355835","0","3","Block Group 3","S","+18.0600137","-066.6969626","BG",1008,650,169,49,2,0,0,430,358,334,0,0,0,0,300,0,0,0,29,0,0,5,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011107307004","2020","1500000US721117307004","721117307004","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"730700","4",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"496680","5148","4","Block Group 4","S","+18.0537178","-066.6943732","BG",596,325,145,19,1,0,0,160,271,254,0,0,0,0,232,0,0,0,18,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011107308001","2020","1500000US721117308001","721117308001","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"730800","1",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"23174990","11563032","1","Block Group 1","S","+17.9962893","-066.7243925","BG",1575,834,409,103,21,1,0,300,741,690,15,0,3,1,573,3,0,0,87,0,0,8,0,0,0,22,3,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011109900000","2020","1500000US721119900000","721119900000","9","0","Puerto Rico","72","Peñuelas Municipio","111",,,,,,,"990000","0",,,,,,,,"49500","1","434","99999",,,,,,,,,,,,,,,"0","48601438","0","Block Group 0","S","+17.9480718","-066.7410776","BG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300701001","2020","1500000US721130701001","721130701001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070100","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"2079939","500","1","Block Group 1","S","+18.0282841","-066.6457240","BG",2707,1204,577,91,9,8,0,519,1503,1413,25,1,1,0,1272,5,0,0,100,0,0,9,0,0,0,56,4,1,0,27,0,0,2,0,3,0,0,0,17,0,2,0,0,0,0,0,34,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300701002","2020","1500000US721130701002","721130701002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070100","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"2853211","306","2","Block Group 2","S","+18.0210050","-066.6325255","BG",808,373,160,46,10,3,0,154,435,411,13,2,0,0,349,0,0,0,46,0,0,1,0,0,0,22,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300701003","2020","1500000US721130701003","721130701003","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070100","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"250278","0","3","Block Group 3","S","+18.0122160","-066.6289966","BG",787,281,116,33,3,0,0,129,506,486,16,0,0,0,364,2,0,0,103,0,0,1,0,0,0,11,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"G72011300702011","2020","1500000US721130702011","721130702011","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070201","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"695117","33654","1","Block Group 1","S","+18.0344935","-066.6156159","BG",1794,969,373,74,9,0,0,513,825,786,11,0,0,0,669,0,0,0,86,0,0,17,0,1,2,27,5,0,0,8,0,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300702012","2020","1500000US721130702012","721130702012","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070201","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"707183","0","2","Block Group 2","S","+18.0318782","-066.6225933","BG",641,371,171,33,7,0,0,160,270,265,5,0,0,0,220,0,0,0,33,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300702021","2020","1500000US721130702021","721130702021","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070202","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"266698","4319","1","Block Group 1","S","+18.0237572","-066.6146270","BG",603,310,143,11,0,5,0,151,293,282,16,0,0,0,214,2,0,0,43,0,0,7,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"G72011300702022","2020","1500000US721130702022","721130702022","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070202","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"1643581","910","2","Block Group 2","S","+18.0250052","-066.6185256","BG",491,157,73,15,0,1,0,68,334,330,3,1,0,0,267,0,0,0,59,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300703001","2020","1500000US721130703001","721130703001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070300","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"202348","3671","1","Block Group 1","S","+18.0234824","-066.6116029","BG",916,467,174,29,4,0,0,260,449,422,6,0,0,0,352,1,0,0,55,0,0,8,0,0,0,18,7,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300703002","2020","1500000US721130703002","721130703002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070300","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"196261","7105","2","Block Group 2","S","+18.0181014","-066.6097984","BG",609,299,127,35,12,2,0,123,310,288,9,0,0,0,239,0,0,0,40,0,0,0,0,0,0,17,4,0,0,7,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300703003","2020","1500000US721130703003","721130703003","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070300","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"175436","0","3","Block Group 3","S","+18.0182962","-066.6138273","BG",527,321,120,40,6,1,0,154,206,186,4,2,0,0,167,1,0,0,8,0,0,4,0,0,0,15,3,0,0,7,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300704001","2020","1500000US721130704001","721130704001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070400","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"237924","0","1","Block Group 1","S","+18.0209726","-066.6022290","BG",1296,610,286,53,15,1,0,255,686,652,9,5,2,0,531,2,4,0,99,0,0,0,0,0,0,31,9,0,0,14,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300704002","2020","1500000US721130704002","721130704002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070400","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"105200","0","2","Block Group 2","S","+18.0203348","-066.6044891","BG",1332,739,308,105,19,0,0,307,593,553,14,1,0,0,461,0,0,0,77,0,0,0,0,0,0,34,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705021","2020","1500000US721130705021","721130705021","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070502","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"1118054","134766","1","Block Group 1","S","+18.0274677","-066.5902551","BG",1246,614,214,97,12,4,0,287,632,579,16,0,0,0,470,1,0,0,66,0,0,24,0,2,0,47,1,0,0,38,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705022","2020","1500000US721130705022","721130705022","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070502","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"331012","0","2","Block Group 2","S","+18.0186612","-066.5989181","BG",910,355,155,32,6,0,0,162,555,510,8,2,0,0,433,0,0,0,62,0,0,3,0,1,1,39,4,0,0,28,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705023","2020","1500000US721130705023","721130705023","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070502","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"356457","0","3","Block Group 3","S","+18.0241106","-066.5971637","BG",1491,603,263,70,5,1,0,264,888,847,17,2,0,0,751,0,0,0,63,0,0,9,0,2,3,36,3,0,0,28,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705031","2020","1500000US721130705031","721130705031","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070503","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"375964","10292","1","Block Group 1","S","+18.0149536","-066.6037049","BG",651,259,146,15,1,0,0,97,392,364,6,1,1,0,339,0,0,0,17,0,0,0,0,0,0,17,5,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705032","2020","1500000US721130705032","721130705032","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070503","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"198864","0","2","Block Group 2","S","+18.0132984","-066.5983721","BG",1553,762,383,59,4,5,0,311,791,720,7,0,0,0,652,0,0,0,59,0,0,1,0,0,1,53,13,0,0,24,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705033","2020","1500000US721130705033","721130705033","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070503","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"641663","5200","3","Block Group 3","S","+18.0082978","-066.5949765","BG",1463,720,365,32,7,11,0,305,743,690,11,0,1,0,640,0,0,0,33,2,0,0,0,0,3,31,6,0,0,9,0,0,8,0,0,0,0,0,5,0,3,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705131","2020","1500000US721130705131","721130705131","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070513","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"692380","2369","1","Block Group 1","S","+18.0349734","-066.6089390","BG",905,455,153,27,12,0,0,263,450,424,8,4,0,0,371,1,0,0,29,0,0,11,0,0,0,24,1,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705132","2020","1500000US721130705132","721130705132","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070513","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"502555","0","2","Block Group 2","S","+18.0373000","-066.6028877","BG",1557,770,341,63,11,0,0,355,787,745,9,1,0,0,631,2,0,0,85,0,0,16,0,1,0,22,7,0,0,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705141","2020","1500000US721130705141","721130705141","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070514","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"277769","0","1","Block Group 1","S","+18.0299204","-066.6078667","BG",1334,563,219,66,3,1,1,273,771,715,28,0,0,0,604,0,0,0,67,0,0,12,0,2,2,35,2,0,0,27,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705142","2020","1500000US721130705142","721130705142","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070514","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"289854","33980","2","Block Group 2","S","+18.0241172","-066.6076788","BG",1056,465,182,67,9,0,0,207,591,551,6,0,0,0,451,0,0,0,84,0,0,7,0,2,1,26,2,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705221","2020","1500000US721130705221","721130705221","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070522","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"204935","0","1","Block Group 1","S","+18.0325872","-066.6032727","BG",941,536,243,34,3,0,0,256,405,383,5,0,0,0,344,0,0,0,33,0,0,1,0,0,0,15,0,0,0,12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705222","2020","1500000US721130705222","721130705222","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070522","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"443271","0","2","Block Group 2","S","+18.0286093","-066.6004807","BG",1297,545,317,31,6,0,0,191,752,676,14,3,0,0,622,1,0,0,30,0,0,3,0,3,0,40,8,0,0,25,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300705223","2020","1500000US721130705223","721130705223","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070522","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"243409","0","3","Block Group 3","S","+18.0251485","-066.6045289","BG",835,371,194,40,0,0,0,137,464,443,3,0,0,0,390,1,0,0,46,0,0,2,0,1,0,10,2,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300708001","2020","1500000US721130708001","721130708001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070800","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"169168","0","1","Block Group 1","S","+18.0156307","-066.6207901","BG",431,193,37,15,2,0,0,139,238,235,4,0,0,0,205,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300708002","2020","1500000US721130708002","721130708002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070800","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"202261","0","2","Block Group 2","S","+18.0169212","-066.6174417","BG",862,466,214,64,9,0,0,179,396,363,2,3,1,0,326,1,0,0,29,0,0,1,0,0,0,25,3,0,0,17,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300709001","2020","1500000US721130709001","721130709001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070900","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"479930","546","1","Block Group 1","S","+18.0213575","-066.6229527","BG",760,291,127,32,0,0,0,132,469,460,6,0,0,0,395,1,0,0,53,0,0,4,1,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300709002","2020","1500000US721130709002","721130709002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"070900","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"216659","0","2","Block Group 2","S","+18.0155479","-066.6294348","BG",1029,296,125,36,1,1,0,133,733,713,7,0,1,0,579,1,0,0,123,0,0,2,0,0,0,15,2,0,0,9,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"G72011300710001","2020","1500000US721130710001","721130710001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071000","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"83221","0","1","Block Group 1","S","+18.0139098","-066.6244814","BG",455,156,74,23,1,0,0,58,299,292,3,1,0,0,256,2,0,0,30,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300710002","2020","1500000US721130710002","721130710002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071000","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"182406","0","2","Block Group 2","S","+18.0117245","-066.6229248","BG",803,309,116,38,2,0,0,153,494,478,16,0,0,0,410,0,0,0,45,0,0,4,0,3,0,11,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300712001","2020","1500000US721130712001","721130712001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071200","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"386538","0","1","Block Group 1","S","+18.0122694","-066.6165434","BG",672,326,118,31,1,0,0,176,346,322,13,0,0,0,266,0,0,0,36,1,0,5,0,0,1,10,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300712002","2020","1500000US721130712002","721130712002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071200","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"457053","14857","2","Block Group 2","S","+18.0132892","-066.6100446","BG",822,399,145,57,0,0,0,197,423,402,8,0,0,0,328,4,0,0,49,2,0,11,0,0,0,17,3,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300712003","2020","1500000US721130712003","721130712003","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071200","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"288216","0","3","Block Group 3","S","+18.0082377","-066.6166411","BG",581,257,84,27,3,0,0,143,324,310,7,0,0,0,278,1,0,0,24,0,0,0,0,0,0,8,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300713001","2020","1500000US721130713001","721130713001","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071300","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"58053","0","1","Block Group 1","S","+18.0093929","-066.6316547","BG",965,544,199,109,7,0,0,229,421,410,10,0,0,0,374,3,0,0,22,0,0,1,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300713002","2020","1500000US721130713002","721130713002","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071300","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"259611","0","2","Block Group 2","S","+18.0086862","-066.6283767","BG",1076,537,276,68,5,0,0,188,539,492,12,4,2,0,396,0,0,0,65,0,0,11,0,0,2,39,6,0,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300713003","2020","1500000US721130713003","721130713003","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071300","3",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"158063","0","3","Block Group 3","S","+18.0085315","-066.6227633","BG",792,382,101,46,7,2,0,226,410,389,6,1,0,0,331,0,0,0,48,0,0,1,0,0,2,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"G72011300713004","2020","1500000US721130713004","721130713004","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071300","4",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"50275","0","4","Block Group 4","S","+18.0069463","-066.6253605","BG",521,163,59,39,0,0,0,65,358,328,9,0,0,0,282,0,0,0,30,0,0,6,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300714011","2020","1500000US721130714011","721130714011","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071401","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"189370","0","1","Block Group 1","S","+18.0094698","-066.6334715","BG",764,307,134,19,9,3,0,142,457,393,9,3,0,0,332,1,0,0,32,0,0,16,0,0,0,62,1,0,0,58,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300714012","2020","1500000US721130714012","721130714012","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071401","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"461699","0","2","Block Group 2","S","+18.0041194","-066.6332748","BG",1336,640,277,74,4,0,0,285,696,636,16,0,0,0,569,0,0,0,51,0,0,0,0,0,0,52,8,0,0,39,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300714021","2020","1500000US721130714021","721130714021","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071402","1",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"452328","0","1","Block Group 1","S","+18.0110797","-066.6451528","BG",1191,575,212,52,4,6,0,301,616,564,13,0,1,0,493,0,0,0,54,0,0,3,0,0,0,43,6,2,0,32,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72011300714022","2020","1500000US721130714022","721130714022","9","0","Puerto Rico","72","Ponce Municipio","113",,,,,,,"071402","2",,,,,,,,"38660","1","434","99999",,,,,,,,,,,,,,,"394679","0","2","Block Group 2","S","+18.0079516","-066.6390047","BG",1054,548,309,50,2,6,0,181,506,457,29,3,0,0,368,1,0,0,55,0,0,1,0,0,0,29,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
