BLOCKID|COUNTYFP|DISTRICT
720252003021012|025|0082.8
720252003021013|025|0082.5
720252003021014|025|0082.5
720252003021015|025|0082.5
720252003021016|025|0082.8
720252003021017|025|0082.8
720252003021018|025|0082.8
720252003021019|025|0082.8
720252003021020|025|0082.8
720252003021021|025|0082.8
720252003022000|025|082.10
720252003022001|025|082.10
720252003022002|025|082.10
720252003022003|025|082.10
720252003022004|025|082.10
720252003022005|025|082.10
720252003022006|025|082.10
720252003022007|025|082.10
720252003022008|025|082.10
720252003022009|025|082.10
720252003022010|025|082.15
720252003022011|025|082.15
720252003022012|025|082.10
720252003022013|025|082.10
720252003022014|025|082.10
720252003022015|025|082.10
720252003023000|025|0082.7
720252003023001|025|0082.7
720252003023002|025|0082.7
720252003023003|025|0082.6
720252003023004|025|0082.6
720252003023005|025|082.10
720252003023006|025|082.10
720252003023007|025|082.10
720252003023008|025|082.10
720252003023009|025|082.10
720252003023010|025|082.10
720252003023011|025|082.10
720252003023012|025|082.10
720252003023013|025|082.10
720252003023014|025|082.10
720252003023015|025|082.10
720252003023016|025|082.10
720252003023017|025|0082.7
720252003023018|025|0082.7
720252003024000|025|0082.7
720252003024001|025|0082.7
720252003024002|025|0082.7
720252003024003|025|0082.7
720252003024004|025|0082.7
720252003024005|025|0082.7
720252003024006|025|0082.7
720252003024007|025|0082.7
720252003024008|025|0082.7
720252003024009|025|0082.7
720252003024010|025|0082.7
720252003024011|025|0082.7
720252003024012|025|0082.7
720252003024013|025|0082.7
720252003024014|025|0082.7
720252003024015|025|0082.7
720252003041000|025|082.10
720252003041001|025|082.10
720252003041002|025|082.10
720252003041003|025|082.10
720252003041004|025|082.10
720252003041005|025|082.10
720252003041006|025|082.10
720252003041007|025|0082.9
720252003041008|025|082.10
720252003041009|025|0082.6
720252003041010|025|082.15
720252003041011|025|0082.9
720252003042000|025|0082.9
720252003042001|025|0082.9
720252003042002|025|0082.9
720252003042003|025|0082.9
720252003042004|025|0082.9
720252003042005|025|0082.9
720252003043000|025|0082.6
720252003043001|025|0082.9
720252003043002|025|0082.9
720252003043003|025|0082.9
720252003043004|025|0082.9
720252003043005|025|0082.9
720252003043006|025|0082.9
720252003043007|025|0082.9
720252003043008|025|0082.6
720252003043009|025|082.10
720252003043010|025|0082.9
720252003043011|025|0082.9
720252003044000|025|082.15
720252003044001|025|082.15
720252003044002|025|082.15
720252003044003|025|082.15
720252003044004|025|082.15
720252003044005|025|082.15
720252003044006|025|082.15
720252003044007|025|082.15
720252003044008|025|082.15
720252003044009|025|082.15
720252003044010|025|082.15
720252003044011|025|082.15
720252003044012|025|082.15
720252003044013|025|082.15
720252003045000|025|0082.6
720252003045001|025|0082.6
720252003045002|025|0082.9
720252003045003|025|082.10
720252003045004|025|082.10
720252003045005|025|082.10
720252003045006|025|082.10
720252003045007|025|082.10
720252003045008|025|082.10
720252003045009|025|0082.6
720252003045010|025|0082.9
720252003045011|025|0082.9
720252003045012|025|0082.9
720252003045013|025|0082.9
720252003045014|025|0082.9
720252003045015|025|0082.9
720252003045016|025|0082.9
720252003045017|025|0082.9
720252003045018|025|0082.9
720252003045019|025|082.15
720252003045020|025|0082.9
720252003045021|025|0082.9
720252003051000|025|082.15
720252003051001|025|0082.9
720252003051002|025|082.15
720252003051003|025|082.15
720252003051004|025|082.15
720252003051005|025|082.15
720252003051006|025|082.15
720252003051007|025|082.15
720252003051008|025|082.15
720252003051009|025|082.15
720252003051010|025|082.15
720252003051011|025|082.15
720252003051012|025|082.15
720252003051013|025|082.15
720252003051014|025|082.15
720252003051015|025|082.15
720252003051016|025|082.15
720252003051017|025|082.15
720252003051018|025|082.15
720252003051019|025|082.15
720252003051020|025|082.15
720252003051021|025|082.15
720252003051022|025|082.15
720252003051023|025|082.15
720252003051024|025|082.15
720252003051025|025|082.15
720252003051026|025|082.15
720252003051027|025|082.14
720252003051028|025|082.14
720252003052000|025|082.14
720252003052001|025|082.14
720252003052002|025|082.14
720252003052003|025|082.14
720252003052004|025|082.14
720252003052005|025|082.14
720252003052006|025|082.14
720252003052007|025|082.14
720252003052008|025|082.14
720252003052009|025|082.14
720252003052010|025|082.14
720252003052011|025|082.14
720252003052012|025|082.14
720252003052013|025|082.14
720252003052014|025|082.14
720252003052015|025|082.14
720252003052016|025|082.16
720252003052017|025|082.16
720252003052018|025|082.16
720252003052019|025|082.16
720252003052020|025|082.14
720252003052021|025|082.16
720252003052022|025|083.16
720252003052023|025|082.14
720252003052024|025|082.16
720252003052025|025|082.14
720252003061000|025|082.14
720252003061001|025|082.14
720252003061002|025|082.14
720252003061003|025|082.14
720252003061004|025|082.14
720252003061005|025|082.14
720252003061006|025|082.14
720252003061007|025|082.14
720252003061008|025|082.14
720252003061009|025|082.14
720252003061010|025|082.16
720252003061011|025|082.14
720252003061012|025|082.14
720252003061013|025|082.14
720252003061014|025|082.14
720252003061015|025|082.14
720252003061016|025|082.14
720252003061017|025|082.14
720252003061018|025|082.14
720252003061019|025|082.14
720252003061020|025|082.14
720252003061021|025|082.14
720252003062000|025|082.14
720252003062001|025|082.14
720252003062002|025|082.14
720252003062003|025|082.14
720252003062004|025|082.14
720252003062005|025|082.14
720252003062006|025|082.14
720252003062007|025|082.14
720252003062008|025|082.14
720252003062009|025|082.14
720252003062010|025|082.16
720252003062011|025|082.16
720252004001000|025|082.11
720252004001001|025|082.11
720252004001002|025|082.11
720252004001003|025|082.11
720252004001004|025|082.11
720252004001005|025|082.11
720252004001006|025|082.11
720252004001007|025|082.11
720252004001008|025|082.11
720252004001009|025|082.11
720252004001010|025|082.11
720252004001011|025|082.11
720252004001012|025|082.11
720252004001013|025|082.11
720252004001014|025|082.11
720252004001015|025|082.11
720252004001016|025|082.11
720252004001017|025|082.11
720252004001018|025|082.11
720252004001019|025|082.11
720252004001020|025|082.11
720252004001021|025|082.11
720252004001022|025|082.11
720252004001023|025|082.11
720252004001024|025|082.11
720252004001025|025|082.11
720252004001026|025|082.11
720252004001027|025|082.11
720252004001028|025|082.11
720252004001029|025|082.11
720252004001030|025|082.11
720252004001031|025|082.11
720252004001032|025|082.11
720252004001033|025|082.11
720252004001034|025|082.11
720252004001035|025|082.11
720252004001036|025|082.11
720252004001037|025|082.11
720252004001038|025|082.15
720252004001039|025|082.15
720252004001040|025|082.15
720252004001041|025|082.15
720252004001042|025|082.11
720252004001043|025|082.11
720252004001044|025|082.11
720252004001045|025|082.11
720252004001046|025|082.11
720252004001047|025|082.11
720252004001048|025|082.11
720252004001049|025|082.11
720252004001050|025|082.11
720252004001051|025|082.11
720252004001052|025|082.11
720252004001053|025|082.11
720252004001054|025|082.11
720252004001055|025|082.15
720252004001056|025|082.11
720252004001057|025|082.11
720252005001000|025|082.12
720252005001001|025|082.12
720252005001002|025|082.12
720252005001003|025|082.12
720252005001004|025|082.12
720252005001005|025|082.12
720252005001006|025|082.12
720252005001007|025|082.12
720252005001008|025|082.12
720252005001009|025|082.12
720252005002000|025|0083.1
720252005002001|025|0083.1
720252005002002|025|0083.1
720252005002003|025|0083.1
720252005002004|025|0083.1
720252005002005|025|0083.1
720252005002006|025|0083.1
720252005002007|025|0083.1
720252005002008|025|0083.1
720252005002009|025|0083.1
720252005002010|025|0083.1
720252005003000|025|0083.1
720252005003001|025|0083.1
720252005003002|025|0083.1
720252005003003|025|0083.1
720252005003004|025|0083.1
720252005003005|025|0083.1
720252005003006|025|0083.1
720252005004000|025|0083.1
720252005004001|025|0083.1
720252005004002|025|0083.1
720252005004003|025|0083.1
720252005004004|025|0083.1
720252005004005|025|0083.1
720252005004006|025|0083.1
720252005004007|025|0083.1
720252005004008|025|0083.1
720252005004009|025|0083.1
720252005005000|025|0083.1
720252005005001|025|0083.1
720252005005002|025|0083.1
720252005006000|025|0083.1
720252005006001|025|0083.1
720252005006002|025|0083.1
720252005006003|025|0083.1
720252005006004|025|0083.1
720252005006005|025|0083.1
720252005006006|025|0083.1
720252005006007|025|0083.1
720252005006008|025|0083.1
720252005006009|025|0083.1
720252005006010|025|0083.1
720252005006011|025|0083.1
720252005006012|025|0083.1
720252005007000|025|0082.8
720252005007001|025|0082.8
720252005007002|025|082.12
720252005007003|025|082.12
720252005007004|025|082.12
720252005007005|025|082.12
720252005007006|025|082.12
720252006001000|025|082.12
720252006001001|025|082.12
720252006001002|025|082.12
720252006001003|025|082.12
720252006001004|025|082.12
720252006001005|025|082.12
720252006001006|025|082.12
720252006001007|025|082.12
720252006001008|025|082.12
720252006001009|025|082.12
720252006001010|025|082.12
720252006001011|025|082.12
720252006002000|025|0083.3
720252006002001|025|0083.3
720252006002002|025|0083.3
720252006002003|025|0083.3
720252006002004|025|0083.3
720252006002005|025|0083.3
720252006002006|025|0083.3
720252006002007|025|0083.3
720252006002008|025|0083.3
720252006002009|025|0083.3
720252006002010|025|0083.3
720252006002011|025|0083.3
720252006002012|025|0083.3
720252006002013|025|0083.3
720252006002014|025|0083.3
720252006002015|025|0083.3
720252006002016|025|0083.3
720252006002017|025|0083.3
720252006003000|025|0083.3
720252006003001|025|0083.3
720252006003002|025|0083.3
720252006003003|025|0083.3
720252006003004|025|0083.3
720252006003005|025|0083.3
720252006003006|025|0083.3
720252006003007|025|0083.3
720252006003008|025|0083.3
720252006003009|025|0083.3
720252006003010|025|0083.3
720252006003011|025|0083.3
720252006004000|025|0083.3
720252006004001|025|0083.3
720252006004002|025|0083.3
720252006004003|025|0083.3
720252006004004|025|0083.3
720252006004005|025|0083.3
720252006004006|025|0083.3
720252006004007|025|0083.3
720252006004008|025|0083.3
720252006004009|025|0083.3
720252006004010|025|0083.3
720252006004011|025|0083.3
720252006004012|025|0083.3
720252007001000|025|0083.6
720252007001001|025|0083.6
720252007001002|025|0083.6
720252007001003|025|0083.6
720252007001004|025|0083.6
720252007001005|025|0083.6
720252007001006|025|0083.6
720252007001007|025|0083.6
720252007001008|025|0083.6
720252007001009|025|0083.6
720252007001010|025|0083.6
720252007001011|025|0083.6
720252007001012|025|0083.6
720252007001013|025|0083.6
720252007002000|025|0083.5
720252007002001|025|0083.5
720252007002002|025|0083.5
720252007002003|025|0083.6
720252007002004|025|0083.6
720252007002005|025|0083.6
720252007002006|025|0083.5
720252007002007|025|0083.5
720252007002008|025|0083.5
720252007002009|025|0083.5
720252007003000|025|0083.5
720252007003001|025|0083.5
720252007003002|025|0083.5
720252007003003|025|0083.5
720252007003004|025|0083.5
720252007003005|025|0083.5
720252007003006|025|0083.5
720252007003007|025|0083.5
720252007003008|025|0083.5
720252007003009|025|0083.5
720252007003010|025|0083.5
720252007003011|025|0083.5
720252007003012|025|0083.5
720252007003013|025|0083.5
720252007003014|025|0083.5
720252008001000|025|0083.6
720252008001001|025|0083.5
720252008001002|025|0083.5
720252008001003|025|0083.5
720252008001004|025|0083.5
720252008001005|025|083.12
720252008001006|025|083.12
720252008001007|025|083.19
720252008001008|025|083.19
720252008001009|025|083.12
720252008001010|025|0083.5
720252008001011|025|083.19
720252008001012|025|083.19
720252008001013|025|083.19
720252008001014|025|083.19
720252008001015|025|0083.5
720252008001016|025|0083.5
720252008002000|025|0083.4
720252008002001|025|0083.4
720252008002002|025|0083.4
720252008002003|025|0083.5
720252008002004|025|0083.4
720252008002005|025|0083.4
720252008002006|025|0083.4
720252008002007|025|0083.4
720252008002008|025|0083.4
720252008002009|025|0083.4
720252008002010|025|0083.4
720252008002011|025|0083.4
720252008002012|025|0083.4
720252008002013|025|0083.4
720252008002014|025|0083.4
720252008002015|025|0083.5
720252008002016|025|0083.5
720252008002017|025|0083.5
720252008002018|025|0083.5
720252008002019|025|0083.5
720252008002020|025|0083.5
720252008002021|025|0083.5
720252008002022|025|0083.5
720252008002023|025|0083.5
720252008002024|025|0083.4
720252008003000|025|0083.5
720252008003001|025|0083.5
720252008003002|025|0083.5
720252008003003|025|0083.5
720252008003004|025|0083.5
720252009001000|025|083.10
720252009001001|025|083.10
720252009001002|025|083.10
720252009001003|025|083.10
720252009001004|025|083.10
720252009001005|025|083.10
720252009001006|025|083.10
720252009002000|025|0083.4
720252009002001|025|0083.4
720252009002002|025|0083.4
720252009002003|025|0083.4
720252009002004|025|083.10
720252009002005|025|0083.4
720252010001000|025|0083.4
720252010001001|025|083.10
720252010001002|025|083.10
720252010001003|025|083.10
720252010001004|025|083.10
720252010001005|025|083.10
720252010001006|025|083.10
720252010001007|025|083.10
720252010001008|025|083.10
720252010001009|025|083.10
720252010001010|025|083.10
720252010001011|025|083.10
720252010001012|025|083.10
720252010001013|025|083.10
720252010001014|025|083.10
720252010001015|025|083.10
720252010001016|025|083.10
720252010001017|025|083.10
720252010001018|025|083.10
720252010001019|025|083.10
720252010001020|025|083.10
720252010001021|025|083.10
720252010001022|025|083.10
720252010001023|025|083.10
720252010001024|025|083.10
720252010001025|025|083.10
720252010001026|025|083.10
720252010001027|025|083.10
720252010001028|025|083.10
720252010001029|025|083.10
720252010001030|025|083.10
720252010001031|025|083.10
720252010001032|025|083.10
720252010001033|025|083.10
720252010001034|025|083.10
720252010001035|025|083.10
720252010001036|025|083.10
720252010001037|025|083.10
720252010001038|025|083.10
720252010001039|025|083.10
720252010001040|025|083.10
720252010001041|025|083.10
720252010002000|025|082.15
720252010002001|025|0083.9
720252010002002|025|0083.9
720252010002003|025|0083.9
720252010002004|025|083.10
720252010002005|025|083.10
720252010002006|025|083.10
720252010002007|025|0083.9
720252010002008|025|0083.9
720252010002009|025|0083.9
720252010002010|025|0083.9
720252010002011|025|082.15
720252010002012|025|082.15
720252010002013|025|082.15
720252010002014|025|0083.9
720252010002015|025|0083.9
720252010002016|025|0083.9
720252010002017|025|0083.9
720252010002018|025|0083.9
720252010002019|025|0083.9
720252010002020|025|0083.9
720252010002021|025|0083.9
720252010002022|025|083.10
720252010002023|025|083.10
720252010002024|025|0083.9
720252010002025|025|0083.9
720252010002026|025|0083.9
720252010002027|025|0083.9
720252010002028|025|0083.9
720252010002029|025|0083.9
720252010002030|025|0083.9
720252010002031|025|0083.9
720252010002032|025|0083.9
720252010002033|025|0083.9
720252010002034|025|0083.9
720252010002035|025|0083.9
720252010002036|025|0083.9
720252010002037|025|0083.9
720252010002038|025|0083.9
720252010002039|025|0083.9
720252010002040|025|0083.9
720252010002041|025|0083.9
720252010002042|025|0083.9
720252010002043|025|0083.9
720252010002044|025|0083.9
720252010002045|025|0083.9
720252010002046|025|0083.9
720252010002047|025|0083.9
720252010002048|025|0083.9
720252010002049|025|0083.9
720252010002050|025|0083.9
720252010002051|025|0083.9
720252010002052|025|0083.9
720252010002053|025|0083.9
720252012001000|025|0083.8
720252012001001|025|0083.8
720252012001002|025|0083.8
720252012001003|025|0083.8
720252012001004|025|0083.8
720252012001005|025|0083.8
